dataset,query,role,review_reference_top1_id,impr_id,impr_name,impr_score,impr_flag,changed_vs_baseline,base_id,base_name,base_score,base_flag
species,"Piriform cortex, layer 1",llm_out_of_scope_for_rcs,,HOMBA:10311,piriform cortex,0.7054,needs_review,,HOMBA:10311,piriform cortex,0.7054,needs_review
species,"Piriform cortex, layer 2",llm_out_of_scope_for_rcs,,HOMBA:10311,piriform cortex,0.7054,needs_review,,HOMBA:10311,piriform cortex,0.7054,needs_review
species,"Piriform cortex, layer 3",llm_out_of_scope_for_rcs,,HOMBA:10311,piriform cortex,0.7054,needs_review,,HOMBA:10311,piriform cortex,0.7054,needs_review
species,Orbital cortex (ventrolateral),llm_reject_top1,,HOMBA:13324,ventrolateral temporal cortex,0.716,needs_review,,HOMBA:13324,ventrolateral temporal cortex,0.7159,needs_review
species,Centrolateral and paracentral thalamic nuclei,llm_reject_top1,,HOMBA:10446,paracentral nucleus of thalamus,0.6399,needs_review,yes,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.7199,needs_review
species,Interanteromedial Thalamus,llm_reject_top1,,HOMBA:13048,interanteromedial nucleus of thalamus,0.6268,needs_review,yes,HOMBA:AA30276,ventral midline nuclei of thalamus,0.7068,needs_review
species,Stria medullaris thalami,llm_reject_top1,,HOMBA:10590,stria medullaris of thalamus,1.0,high_confidence,yes,HOMBA:10590,stria medullaris of thalamus,0.7155,needs_review
species,Basomedial amygdaloid nucleus,llm_reject_top1,,HOMBA:10369,basomedial nucleus (accessory basal nucleus) of amygdala,0.6272,needs_review,yes,HOMBA:10366,basolateral nuclear group of amygdala,0.7072,needs_review
species,Optic tract and optic chiasm,llm_reject_top1,,HOMBA:10644,optic chiasm,0.7376,needs_review,,HOMBA:10644,optic chiasm,0.7278,needs_review
species,Intermediodorsal Thalamus,llm_reject_top1,,HOMBA:13049,intermediodorsal  nucleus of thalamus,0.6302,needs_review,yes,HOMBA:AA30274,dorsal midline nuclei of thalamus,0.7102,needs_review
species,Superior Olive,llm_reject_top1,,HOMBA:12470,medial superior olivary nucleus,0.7346,needs_review,,HOMBA:12470,medial superior olivary nucleus,0.7346,needs_review
species,Pedunculopontine Nucleus,llm_reject_top1,,HOMBA:12406,pontine nucleus,0.7396,needs_review,,HOMBA:12406,pontine nucleus,0.7396,needs_review
species,Ventrolateral thalamic nucleus,llm_reject_top1,,HOMBA:10420,ventral lateral nucleus of thalamus,1.0,high_confidence,yes,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.7446,needs_review
species,Kolliker-Fuse Nucleus,llm_reject_top1,,HOMBA:12518,Koelliker-Fuse nucleus,1.0,high_confidence,yes,HOMBA:12518,Koelliker-Fuse nucleus,0.7564,needs_review
species,Laterodorsal thalamic nucleus,llm_reject_top1,,HOMBA:10396,lateral dorsal nucleus of thalamus,1.0,high_confidence,yes,HOMBA:10393,anterodorsal nucleus of thalamus,0.7847,needs_review
species,Intergeniculate leaflet,llm_reject_top1,,HOMBA:AA30305,intergeniculate leaf,1.0,high_confidence,yes,HOMBA:AA30305,intergeniculate leaf,0.7733,needs_review
species,Juxtaparaventricular nucleus,llm_reject_top1,,HOMBA:10457,paraventricular nucleus of thalamus,0.7733,needs_review,,HOMBA:10457,paraventricular nucleus of thalamus,0.7733,needs_review
species,Precuneiform Nucleus,llm_reject_top1,,HOMBA:12240,cuneiform nucleus,0.7733,needs_review,,HOMBA:12240,cuneiform nucleus,0.7733,needs_review
species,A11 dopamine cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.7763,needs_review,,HOMBA:AA30843,A8 dopamine cell group,0.7763,needs_review
species,A13 dopamine cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.7763,needs_review,,HOMBA:AA30843,A8 dopamine cell group,0.7763,needs_review
species,Mesencephalic Reticular Formation,llm_reject_top1,,HOMBA:15547,isthmic reticular formation,0.7775,needs_review,,HOMBA:15547,isthmic reticular formation,0.7775,needs_review
species,Spinal Trigeminal Nucleus Intermediate,llm_reject_top1,,HOMBA:12572,spinal trigeminal nucleus,0.7547,needs_review,yes,HOMBA:12436,afferent nuclei of cranial nerves in pons,0.7809,needs_review
species,Ventral periolivary nuclei,llm_reject_top1,,HOMBA:12568,"solitary nucleus, ventral division",0.7664,needs_review,,HOMBA:12568,"solitary nucleus, ventral division",0.7664,needs_review
species,Optic tract/chiasma,llm_reject_top1,,HOMBA:10644,optic chiasm,0.7436,needs_review,yes,HOMBA:10589,optic tract,0.7884,needs_review
species,Cerebellar Lobule 10 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7121,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7921,needs_review
species,Cerebellar Lobule 1 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 2 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 3 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 4 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 5 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 6 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 7 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 8 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Cerebellar Lobule 9 Vermis,llm_out_of_scope_for_rcs,,HOMBA:10658,cerebellar vermis,0.7186,needs_review,yes,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review
species,Medial Raphe,llm_reject_top1,,HOMBA:12235,median raphe nucleus,0.5491,low_confidence,yes,HOMBA:12402,fastigial (medial) nucleus,0.8075,needs_review
species,Locus-coeruleus Region,llm_reject_top1,,HOMBA:12499,nucleus coeruleus (locus coeruleus),1.0,high_confidence,yes,HOMBA:12499,nucleus coeruleus (locus coeruleus),0.8084,needs_review
species,Dorsal Lateral Leminscus Nucleus,llm_reject_top1,,HOMBA:12455,dorsal nucleus of lateral lemniscus,0.9726,high_confidence,yes,HOMBA:10429,lateral geniculate nucleus (dorsal lateral geniculate nucleus),0.811,needs_review
species,4th ventricle,llm_reject_top1,,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,0.815,needs_review,,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,0.815,needs_review
species,Retroreuniens thalamic nucleus,llm_reject_top1,,HOMBA:10403,reuniens (medioventral) nucleus of thalamus,0.815,needs_review,,HOMBA:10403,reuniens (medioventral) nucleus of thalamus,0.815,needs_review
species,Abducens Motor Nucleus,llm_reject_top1,,HOMBA:12418,abducens nucleus,0.7393,needs_review,yes,HOMBA:12417,efferent nuclei of cranial nerves in pons,0.8193,needs_review
species,Medial Emminence,llm_out_of_scope_for_rcs,,HOMBA:12402,fastigial (medial) nucleus,0.5,low_confidence,yes,HOMBA:12820,medial eminence,0.8199,needs_review
species,Ventromedial thalamic nucleus,llm_reject_top1,,HOMBA:10427,ventral medial nucleus of thalamus,1.0,high_confidence,yes,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.8387,needs_review
species,Dorsal Medial Hypothalamic Nucleus,llm_reject_top1,,HOMBA:10489,dorsal division of VMHco,0.8166,needs_review,,HOMBA:10489,dorsal division of VMHco,0.8166,needs_review
species,Occulomotor Nerve,llm_out_of_scope_for_rcs,,HOMBA:12376,root of occulomotor nerve,0.8567,needs_review,,HOMBA:12376,root of occulomotor nerve,0.8567,needs_review
species,Paraventricular hypothalamic nucleus,llm_reject_top1,,HOMBA:10457,paraventricular nucleus of thalamus,0.7861,needs_review,yes,HOMBA:AA30274,dorsal midline nuclei of thalamus,0.8661,needs_review
species,Subparafascicular parvocellular thalamic nucleus,llm_reject_top1,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.9034,high_confidence,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.9034,high_confidence
species,Lateral Ventral Amygdaloid Nucleus,llm_reject_top1,,HOMBA:12093,ventral amygdaloid efferent path,0.6011,modifier_conflict,,HOMBA:12093,ventral amygdaloid efferent path,0.6011,modifier_conflict
species,Paraventricular hypothalamic nucleus (medial parvicellular dorsal zone),llm_reject_top1,,HOMBA:10489,dorsal division of VMHco,0.629,modifier_conflict,,HOMBA:10489,dorsal division of VMHco,0.629,modifier_conflict
species,Pretectothalamic lamina,llm_reject_top1,,HOMBA:12357,dentatothalamic tract,0.2906,low_confidence,,HOMBA:12357,dentatothalamic tract,0.2906,low_confidence
species,Frontal association area 3,llm_out_of_scope_for_rcs,,HOMBA:10190,"frontal polar cortex (FP, area 10)",0.3712,low_confidence,,HOMBA:10190,"frontal polar cortex (FP, area 10)",0.3712,low_confidence
species,"Primary somatosensory area, barrel field",llm_out_of_scope_for_rcs,,HOMBA:AA30880,barrel field of S1fm (rodents),0.3142,low_confidence,,HOMBA:AA30880,barrel field of S1fm (rodents),0.3142,low_confidence
species,Spiral ganglion,llm_out_of_scope_for_rcs,,HOMBA:10332,basal ganglia (basal nuclei),0.3257,low_confidence,,HOMBA:10332,basal ganglia (basal nuclei),0.3257,low_confidence
species,Intramedullary thalamic area,llm_reject_top1,,HOMBA:266441563,pallidohypothalamic area,0.3805,low_confidence,,HOMBA:266441563,pallidohypothalamic area,0.3805,low_confidence
species,P1 Mesencephalic Reticulum,llm_reject_top1,,HOMBA:12767,mesencephalic trigeminal tract,0.407,low_confidence,,HOMBA:12767,mesencephalic trigeminal tract,0.407,low_confidence
species,"External medullary lamina, auditory radiation",llm_reject_top1,,HOMBA:12037,external medullary lamina of globus pallidus,0.4457,low_confidence,,HOMBA:12037,external medullary lamina of globus pallidus,0.4457,low_confidence
species,Vestibular apparatus,llm_out_of_scope_for_rcs,,HOMBA:12448,vestibular nuclei in pons,0.4508,low_confidence,,HOMBA:12448,vestibular nuclei in pons,0.4508,low_confidence
species,"Hypothalamic region, unspecified",llm_reject_top1,,HOMBA:10607,hypothalamic sulcus,0.4459,low_confidence,,HOMBA:10607,hypothalamic sulcus,0.4459,low_confidence
species,Cochlea,llm_out_of_scope_for_rcs,,HOMBA:12437,cochlear nuclei,0.4622,low_confidence,,HOMBA:12437,cochlear nuclei,0.4622,low_confidence
species,"Central opercular cortex, anterior",llm_reject_top1,,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,0.4724,low_confidence,,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,0.4723,low_confidence
species,Linear raphe,llm_reject_top1,,HOMBA:12230,linear nucleus of the midbrain,0.4638,low_confidence,,HOMBA:12230,linear nucleus of the midbrain,0.4637,low_confidence
species,"Ventricular system, unspecified",llm_reject_top1,,HOMBA:10542,ventricular zone of neocortex,0.4832,low_confidence,,HOMBA:10542,ventricular zone of neocortex,0.4832,low_confidence
species,Capsule of the Antherior Thalamus,llm_out_of_scope_for_rcs,,HOMBA:10390,thalamus,0.4902,low_confidence,,HOMBA:10390,thalamus,0.4902,low_confidence
species,Retrosplenial dysgranular area,llm_reject_top1,,HOMBA:AA30028,dysgranular division of area prostriata,0.4911,low_confidence,,HOMBA:AA30028,dysgranular division of area prostriata,0.4911,low_confidence
species,Fourth Nerve,llm_reject_top1,,HOMBA:12805,fourth ventricle,0.4962,low_confidence,,HOMBA:12805,fourth ventricle,0.4962,low_confidence
species,Ventroposterior Inferior Thalamus,llm_reject_top1,,HOMBA:AA30289,ventroanterior-ventrolateral nuclear complex of thalamus,0.5108,low_confidence,yes,HOMBA:AA30276,ventral midline nuclei of thalamus,0.4975,low_confidence
species,Cingulate area 1,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.5041,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.504,low_confidence
species,Cingulate area 2,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.5041,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.504,low_confidence
species,"Intracalcarine cortex, inferior",llm_reject_top1,,HOMBA:12305,inferior colliculus,0.5005,low_confidence,,HOMBA:12305,inferior colliculus,0.5005,low_confidence
species,"Supratemporal plane, anterior",llm_reject_top1,,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,0.5,low_confidence,,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,0.5106,low_confidence
species,"Brainstem, unspecified",llm_out_of_scope_for_rcs,,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",0.5306,low_confidence,,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",0.5306,low_confidence
species,Mediolateral Fascicle,llm_reject_top1,,HOMBA:12731,cuneate fasciculus,0.537,low_confidence,,HOMBA:12731,cuneate fasciculus,0.537,low_confidence
species,Cerebellar Lobule 3 Intermediate,llm_out_of_scope_for_rcs,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence
species,Cerebellar Lobule 4 Intermediate,llm_out_of_scope_for_rcs,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence
species,Cerebellar Lobule 5 Intermediate,llm_out_of_scope_for_rcs,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence
species,Cerebellar Lobule 6 Intermediate,llm_out_of_scope_for_rcs,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence,,HOMBA:AA30563,cerebellar morphology,0.5472,low_confidence
species,Acoustic striae,llm_reject_top1,,HOMBA:266441583,acoustic radiation,0.5469,low_confidence,,HOMBA:266441583,acoustic radiation,0.548,low_confidence
species,"Intracalcarine cortex, superior",llm_reject_top1,,HOMBA:10214,posterior parietal cortex,0.5499,low_confidence,,HOMBA:10214,posterior parietal cortex,0.5499,low_confidence
species,Mircrocellular Tegmentum,llm_out_of_scope_for_rcs,,HOMBA:12282,paracollicular tegmentum,0.556,low_confidence,,HOMBA:12282,paracollicular tegmentum,0.556,low_confidence
species,Reuniens-rhomboid-xiphoid Thalamus,llm_reject_top1,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.5644,low_confidence,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.5644,low_confidence
species,Vestibulochoclear Nerve,llm_out_of_scope_for_rcs,,HOMBA:12868,root of vestibulocochlear nerve,0.58,low_confidence,,HOMBA:12868,root of vestibulocochlear nerve,0.58,low_confidence
species,Medial Dorsal Tegmentum,llm_reject_top1,,HOMBA:AA30451,dorsal cell group of medulla tegmentum,0.5542,modifier_conflict,yes,HOMBA:11522,magnocellular (dorsal) division of BM,0.592,low_confidence
species,Anterior Thalamus,llm_reject_top1,,HOMBA:AA30289,ventroanterior-ventrolateral nuclear complex of thalamus,0.5844,low_confidence,,HOMBA:AA30289,ventroanterior-ventrolateral nuclear complex of thalamus,0.5844,low_confidence
species,Corpus callosum and associated subcortical white matter,llm_reject_top1,,HOMBA:AA30482,white matter of brain,0.5966,low_confidence,,HOMBA:AA30482,white matter of brain,0.5965,low_confidence
