dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Abducens nucleus,high_confidence,1.0,HOMBA:12418,abducens nucleus,bm25+exact+fuzzy,Abducens nucleus,Abducens nucleus,,1.0,efferent nuclei of the cranial nerves in midbrain,0.260505,correct,0,1_highconf_correct.csv,2,aligned,high,1.0,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure.",aligned,high,1.0,Exact match with case variation; same anatomical structure.,aligned,high,1.0,Exact match except case.,aligned,high,1.0,3/3,False,3-0,stable,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure. | Exact match with case variation; same anatomical structure. | Exact match except case.",,
species,Periventricular gray,needs_review,0.856667,HOMBA:AA30845,periventricular gray of pons,bm25+fuzzy,Periventricular gray,periventricular gray of pons,,1.0,gray matter of brain,0.301669,,642,3_unresolved_correct.csv,221,partial_or_narrower,medium,0.7,"Query 'Periventricular gray' is general; top1 specifies periventricular gray of pons, a narrower locus.",partial_or_narrower,medium,0.7,"Query 'Periventricular gray' is broader (brainstem-wide); top1 is specifically periventricular gray of pons, covering only part of the query's likely scope.",partial_or_narrower,high,0.9,"Query is general 'Periventricular gray'; top1 is 'periventricular gray of pons', a specific part too narrow for the broad query.",partial_or_narrower,medium,0.7667,3/3,False,3-0,stable,"Query 'Periventricular gray' is general; top1 specifies periventricular gray of pons, a narrower locus. | Query 'Periventricular gray' is broader (brainstem-wide); top1 is specifically periventricular gray of pons, covering only part of the query's likely scope. | Query is general 'Periventricular gray'; top1 is 'periventricular gray of pons', a specific part too narrow for the broad query.",A_effectively_correct,synonym/parent match (review-only flag)
species,Retro-mammillary nucleus,needs_review,0.856667,HOMBA:10498,mammillary nuclear complex,bm25+fuzzy+hierarchy_parent,Retro-mammillary nucleus,mammillary nucleus,,1.0,mammillary (posterior) region of HTH,0.805533,,643,3_unresolved_correct.csv,222,wrong,high,0.9,Retro-mammillary nucleus is distinct from mammillary nuclear complex; top1 is anatomically different.,broader_parent,high,0.95,"Top1 is the mammillary nuclear complex, which includes retromammillary nucleus. Correct broader parent.",wrong,medium,0.8,Retro-mammillary nucleus (posterior to mammillary) vs. mammillary nuclear complex are distinct structures; top1 is anatomically off.,wrong,medium,0.8833,2/3,True,2-1,majority_vote,"Retro-mammillary nucleus is distinct from mammillary nuclear complex; top1 is anatomically different. | Top1 is the mammillary nuclear complex, which includes retromammillary nucleus. Correct broader parent. | Retro-mammillary nucleus (posterior to mammillary) vs. mammillary nuclear complex are distinct structures; top1 is anatomically off.",A_effectively_correct,synonym/parent match (review-only flag)
species,Septum Diagonal Band,needs_review,0.856667,HOMBA:12034,diagonal band,bm25+fuzzy,septum diagonal band of broca,diagonal band of broca,,1.0,nucleus of diagonal band,0.59842,,644,3_unresolved_correct.csv,223,partial_or_narrower,medium,0.75,Top1 'diagonal band' covers only part of query 'Septum Diagonal Band'; missing septum component.,aligned,high,0.95,"Top1 'diagonal band' is a synonym/abbreviation for the diagonal band of Broca, matching the query structure.",aligned,medium,0.85,'Septum Diagonal Band' is a variant term for the diagonal band; top1 'diagonal band' names the correct entity despite extra descriptor.,aligned,medium,0.85,2/3,True,2-1,majority_vote,"Top1 'diagonal band' covers only part of query 'Septum Diagonal Band'; missing septum component. | Top1 'diagonal band' is a synonym/abbreviation for the diagonal band of Broca, matching the query structure. | 'Septum Diagonal Band' is a variant term for the diagonal band; top1 'diagonal band' names the correct entity despite extra descriptor.",A_effectively_correct,synonym/parent match (review-only flag)
species,Ventromedial occipital cortex,needs_review,0.863622,HOMBA:10270,extrastriate occipital cortex,bm25+hierarchy_parent,Ventromedial occipital cortex,extrastriate occipital cortex,,1.0,ventromedial extrastriate occipital cortex,0.783622,,645,3_unresolved_correct.csv,224,broader_parent,high,0.9,top1 (extrastriate occipital cortex) is broader than query (ventromedial occipital cortex) but is the anatomically correct parent region.,broader_parent,high,0.95,Ventromedial occipital cortex is a subdivision; extrastriate occipital cortex is a broader visual association area.,broader_parent,high,0.9,Extrastriate occipital cortex is a broader region that includes the ventromedial occipital cortex.,broader_parent,high,0.9167,3/3,False,3-0,stable,top1 (extrastriate occipital cortex) is broader than query (ventromedial occipital cortex) but is the anatomically correct parent region. | Ventromedial occipital cortex is a subdivision; extrastriate occipital cortex is a broader visual association area. | Extrastriate occipital cortex is a broader region that includes the ventromedial occipital cortex.,A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, commissure",needs_review,0.865278,HOMBA:12333,commissure of inferior colliculus,bm25+fuzzy,"Inferior colliculus, commissure",commissure of inferior colliculus,,1.0,commissure of superior colliculus,0.559182,,646,3_unresolved_correct.csv,225,aligned,high,0.95,Top1 is a conventional word-order variant of the same anatomical structure (commissure of inferior colliculus).,aligned,high,0.99,Exact synonym after word-order adjustment: 'commissure of inferior colliculus'.,aligned,high,0.95,"Same structure, different word order.",aligned,high,0.9633,3/3,False,3-0,stable,"Top1 is a conventional word-order variant of the same anatomical structure (commissure of inferior colliculus). | Exact synonym after word-order adjustment: 'commissure of inferior colliculus'. | Same structure, different word order.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Anteroventral thalamic nucleus, dorsomedial part",needs_review,0.87,HOMBA:10395,anteroventral nucleus of thalamus,bm25+fuzzy,anteroventral nucleus of thalamus dorsomedial part,anteroventral nucleus of thalamus,,1.0,anterior nuclear complex of thalamus,0.817,,647,3_unresolved_correct.csv,226,broader_parent,high,0.9,top1 (anteroventral nucleus of thalamus) is the parent nucleus of the specified dorsomedial part; broader but anatomically correct.,broader_parent,high,0.95,"Query specifies dorsomedial part; top1 is the whole nucleus, a valid parent structure.",broader_parent,high,0.9,Anteroventral nucleus of thalamus is the parent structure of its dorsomedial part.,broader_parent,high,0.9167,3/3,False,3-0,stable,"top1 (anteroventral nucleus of thalamus) is the parent nucleus of the specified dorsomedial part; broader but anatomically correct. | Query specifies dorsomedial part; top1 is the whole nucleus, a valid parent structure. | Anteroventral nucleus of thalamus is the parent structure of its dorsomedial part.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, brachium",needs_review,0.874145,HOMBA:12327,brachium of inferior colliculus,bm25+fuzzy,"Inferior colliculus, brachium",brachium of inferior colliculus,,1.0,inferior colliculus,0.698074,,648,3_unresolved_correct.csv,227,aligned,high,0.95,Top1 is a conventional word-order variant of the same structure (brachium of inferior colliculus).,aligned,high,0.99,Exact synonym: 'brachium of inferior colliculus' matches query.,aligned,high,0.95,"Same structure, different word order.",aligned,high,0.9633,3/3,False,3-0,stable,"Top1 is a conventional word-order variant of the same structure (brachium of inferior colliculus). | Exact synonym: 'brachium of inferior colliculus' matches query. | Same structure, different word order.",A_effectively_correct,synonym/parent match (review-only flag)
species,Parvicellular and Intermediate Reticular Nuclei,needs_review,0.876067,HOMBA:12618,parvicellular reticular nucleus,bm25+fuzzy,parvicellular and intermediate reticular nucleus,parvicellular reticular nucleus,parvicellular;reticular,1.0,parvicellular division of reticular nucleus (perireticular nucleus),0.842117,,649,3_unresolved_correct.csv,228,partial_or_narrower,high,0.95,"Query refers to both parvicellular and intermediate reticular nuclei, but top1 only covers parvicellular; missing the intermediate component.",partial_or_narrower,high,0.97,Query includes both parvicellular and intermediate reticular nuclei; top1 only covers parvicellular.,partial_or_narrower,high,0.95,"Query includes two nuclei; top1 covers only parvicellular reticular nucleus, missing intermediate reticular nucleus.",partial_or_narrower,high,0.9567,3/3,False,3-0,stable,"Query refers to both parvicellular and intermediate reticular nuclei, but top1 only covers parvicellular; missing the intermediate component. | Query includes both parvicellular and intermediate reticular nuclei; top1 only covers parvicellular. | Query includes two nuclei; top1 covers only parvicellular reticular nucleus, missing intermediate reticular nucleus.",A_effectively_correct,synonym/parent match (review-only flag)
species,Internal medullary lamina,needs_review,0.8775,HOMBA:12062,internal medullary lamina of globus pallidus,bm25+fuzzy,Internal medullary lamina,internal medullary lamina of pallidum,,1.0,internal medullary lamina of thalamus,0.8775,,650,3_unresolved_correct.csv,229,aligned,high,0.95,"top1 is the same anatomical structure as query, with additional anatomical context specifying location within globus pallidus.",ambiguous,low,0.6,"Query 'Internal medullary lamina' could refer to thalamic or pallidal lamina; top1 specifies pallidal variant, but ambiguity remains.",ambiguous,medium,0.6,Internal medullary lamina could refer to thalamic or pallidal structure. Top1 specifies globus pallidus; ambiguous without context.,ambiguous,medium,0.7167,2/3,True,2-1,majority_vote+low_certainty,"top1 is the same anatomical structure as query, with additional anatomical context specifying location within globus pallidus. | Query 'Internal medullary lamina' could refer to thalamic or pallidal lamina; top1 specifies pallidal variant, but ambiguity remains. | Internal medullary lamina could refer to thalamic or pallidal structure. Top1 specifies globus pallidus; ambiguous without context.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Mediodorsal thalamic nucleus, central part",needs_review,0.8775,HOMBA:10398,mediodorsal nucleus of thalamus,bm25+fuzzy,"Mediodorsal thalamic nucleus, central part",mediodorsal thalamic nucleus,,1.0,ventral midline nuclei of thalamus,0.408617,,651,3_unresolved_correct.csv,230,partial_or_narrower,high,0.95,"Query specifies 'central part' of mediodorsal thalamic nucleus, but top1 is the whole mediodorsal nucleus, which is broader.",broader_parent,high,0.95,Top1 is parent nucleus of the queried subpart (central part of mediodorsal nucleus).,broader_parent,high,0.95,Top1 is the broader parent nucleus (mediodorsal) while query is specific central part; anatomically correct parent.,broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query specifies 'central part' of mediodorsal thalamic nucleus, but top1 is the whole mediodorsal nucleus, which is broader. | Top1 is parent nucleus of the queried subpart (central part of mediodorsal nucleus). | Top1 is the broader parent nucleus (mediodorsal) while query is specific central part; anatomically correct parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,Habenula (lateral part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,lateral,0.0,lateral habenular nucleus,0.87,,652,3_unresolved_correct.csv,231,partial_or_narrower,high,0.95,"Query asks for 'lateral part' of habenula, but top1 is the general habenular nuclei, which is broader.",broader_parent,high,0.95,"Top1 is the habenular nuclei group, while query specifies lateral part.",broader_parent,high,0.95,"Query specifies lateral part of habenula; top1 is the broader habenular nuclei, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query asks for 'lateral part' of habenula, but top1 is the general habenular nuclei, which is broader. | Top1 is the habenular nuclei group, while query specifies lateral part. | Query specifies lateral part of habenula; top1 is the broader habenular nuclei, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Habenula (medial part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,medial,0.0,medial habenular nucleus,0.8725,,653,3_unresolved_correct.csv,232,partial_or_narrower,high,0.95,"Query asks for 'medial part' of habenula, but top1 is the general habenular nuclei, which is broader.",broader_parent,high,0.95,"Top1 is the habenular nuclei group, while query specifies medial part.",broader_parent,high,0.95,"Query specifies medial part of habenula; top1 is the broader habenular nuclei, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query asks for 'medial part' of habenula, but top1 is the general habenular nuclei, which is broader. | Top1 is the habenular nuclei group, while query specifies medial part. | Query specifies medial part of habenula; top1 is the broader habenular nuclei, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
species,Paraventricular thalamic nuclei (anterior and posterior),needs_review,0.88,HOMBA:10457,paraventricular nucleus of thalamus,bm25+exact+fuzzy,paraventricular thalamic nucleus,paraventricular thalamic nucleus,anterior;posterior;anterior and posterior,0.0,caudal paraventricular nucleus of thalamus,0.680533,,654,3_unresolved_correct.csv,233,partial_or_narrower,high,0.95,"Query specifies 'anterior and posterior' parts of paraventricular thalamic nuclei, but top1 is the general paraventricular nucleus, broader.",broader_parent,high,0.95,"Top1 is the paraventricular nucleus, while query specifies anterior and posterior parts.",broader_parent,high,0.95,"Query refers to anterior/posterior parts of paraventricular thalamic nuclei; top1 is the broader paraventricular nucleus, correct parent.",broader_parent,medium,0.95,2/3,True,2-1,majority_vote,"Query specifies 'anterior and posterior' parts of paraventricular thalamic nuclei, but top1 is the general paraventricular nucleus, broader. | Top1 is the paraventricular nucleus, while query specifies anterior and posterior parts. | Query refers to anterior/posterior parts of paraventricular thalamic nuclei; top1 is the broader paraventricular nucleus, correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
